ylogistic,xdpend,ydpend,xlorenz,ylorenz,zlorenz
6.743593567867822713e-01,4.134687363535303195e-01,-2.152415233187915666e-01,8.304036328395763888e+00,8.113712977668511073e+00,2.702967574795687256e+01
8.344754958634182929e-01,4.250281519324763946e-01,-2.131448736735458982e-01,8.285003993323037719e+00,8.113151926284722038e+00,2.698255996900621767e+01
5.248793421342977661e-01,4.360252328401098554e-01,-2.101226918750216666e-01,8.267818786619205440e+00,8.116315354219377554e+00,2.693511005570987749e+01
9.476478696728652951e-01,4.463378809246879020e-01,-2.061534709621468398e-01,8.252668443379223007e+00,8.123195371548021626e+00,2.688779291616150502e+01
1.885232621539125464e-01,4.558270726995675703e-01,-2.012247234608349200e-01,8.239721136196102691e+00,8.133750180865508383e+00,2.684107586010926383e+01
5.813325187668868521e-01,4.643376722712632687e-01,-1.953405533248926129e-01,8.229124040663043260e+00,8.147904796363908630e+00,2.679542269973831381e+01
9.248630812859290895e-01,4.717024314317918021e-01,-1.885308855811408391e-01,8.221002116233130153e+00,8.165551908604474107e+00,2.675128996874421361e+01
2.640671762088588337e-01,4.777503670852626394e-01,-1.808611363105342984e-01,8.215457095470265259e+00,8.186552867613583473e+00,2.670912326048629382e+01
7.384756701001656820e-01,4.823199525635957774e-01,-1.724399333953435254e-01,8.212566672684596725e+00,8.210738763627601244e+00,2.666935368156590869e+01
7.338915481270522623e-01,4.852758704336995743e-01,-1.634216578904937878e-01,8.212383881778897887e+00,8.237911592070348732e+00,2.663239441416142128e+01
7.421200261159770495e-01,4.865258802130940641e-01,-1.540010302425485755e-01,8.214936652808042084e+00,8.267845496847360920e+00,2.659863737891811653e+01
7.272359932236746038e-01,4.860329714947280166e-01,-1.443992904727014193e-01,8.220227537211973967e+00,8.300288093476893891e+00,2.656844999014042230e+01
7.537824528578703775e-01,4.838188264157566865e-01,-1.348448857960784786e-01,8.228233592838465782e+00,8.334961880661563072e+00,2.654217199643129277e+01
7.052589731614825608e-01,4.799577191315821389e-01,-1.255539067731001601e-01,8.238906421620775689e+00,8.371565755370394157e+00,2.652011240270134707e+01
7.899012649594363555e-01,4.745634861707777041e-01,-1.167151703035148175e-01,8.252172354995737535e+00,8.409776652103298389e+00,2.650254647353072102e+01
6.306375749846909740e-01,4.677739694140533588e-01,-1.084823202124751140e-01,8.267932784706493621e+00,8.449251331522471986e+00,2.648971282308341202e+01
8.851485312080530354e-01,4.597368118965977080e-01,-1.009724933371182326e-01,8.286064639388090569e+00,8.489628346850752294e+00,2.648181060299297229e+01
3.863103138514616952e-01,4.505987111397325440e-01,-9.426947138967194106e-02,8.306421010134357630e+00,8.530530218166584078e+00,2.647899680667501698e+01
9.008836900010980253e-01,4.404985249101591727e-01,-8.842901971263643357e-02,8.328831930937580452e+00,8.571565844800078438e+00,2.648138371615864273e+01
3.393106149461934118e-01,4.295636150417481147e-01,-8.348468870996163249e-02,8.353105322323830961e+00,8.612333184309074241e+00,2.648903652551173948e+01
8.518799018179120663e-01,4.179084886836387791e-01,-7.945309674016788615e-02,8.379028108522355467e+00,8.652422222871830826e+00,2.650197118297112553e+01
4.794860318471428906e-01,4.056348671525977778e-01,-7.633829084866036729e-02,8.406367519957303358e+00,8.691418256295726508e+00,2.652015250164375004e+01
9.484008730203695725e-01,3.928325283485608055e-01,-7.413512804153252200e-02,8.434872593591146384e+00,8.728905493179489383e+00,2.654349259574579634e+01
1.859592968833675419e-01,3.795804918093795832e-01,-7.283178545903690182e-02,8.464275883549980506e+00,8.764470982112758435e+00,2.657184970538192559e+01
5.752380597868421708e-01,3.659482864147712289e-01,-7.241156170126185343e-02,8.494295393406257944e+00,8.797708853259836204e+00,2.660502747739909779e+01
9.284890905661439264e-01,3.519971578210343011e-01,-7.285413119312302010e-02,8.524636739391615592e+00,8.828224851453809308e+00,2.664277477242460890e+01
2.523089772100358119e-01,3.377811480986945836e-01,-7.413639168648926414e-02,8.554995550597835674e+00,8.855641123325455055e+00,2.668478606836717759e+01
7.168667974711934177e-01,3.233480197795403077e-01,-7.623301722986952633e-02,8.585060107870598145e+00,8.879601205424231480e+00,2.673070252800123114e+01
7.712814101874357897e-01,3.087400223357801288e-01,-7.911680514704294565e-02,8.614514217625961479e+00,8.899775144288765816e+00,2.678011379240431111e+01
6.703443066495216041e-01,2.939945099298431619e-01,-8.275888619552766723e-02,8.643040310292242623e+00,8.915864663638066290e+00,2.683256055270238605e+01
8.397347053299561992e-01,2.791444256989429884e-01,-8.712885312438216345e-02,8.670322745626824812e+00,8.927608279029870531e+00,2.688753793965115335e+01
5.114052539785977070e-01,2.642186703420997818e-01,-9.219485341271248247e-02,8.696051298967129028e+00,8.934786247294466577e+00,2.694449975405784770e+01
9.495056966903978601e-01,2.492423753311165946e-01,-9.792368512754720533e-02,8.719924793799862073e+00,8.937225227669376437e+00,2.700286354113491072e+01
1.821895888429441446e-01,2.342371011712311157e-01,-1.042809312009473077e-01,8.741654837186812799e+00,8.934802524697277093e+00,2.706201648899812184e+01
5.661868617286958116e-01,2.192209849288564716e-01,-1.112311626559695094e-01,8.760969605937859228e+00,8.927449780411814473e+00,2.712132210632983131e+01
9.333533374711245889e-01,2.042088622582079183e-01,-1.187382370158594214e-01,8.777617623385253864e+00,8.915155985806235250e+00,2.718012760760126056e+01
2.363785626300228815e-01,1.892123918717272535e-01,-1.267657111843140949e-01,8.791371459627352891e+00,8.897969689552635231e+00,2.723777190726895014e+01
6.859142034841514413e-01,1.742402113478064563e-01,-1.352773785007329033e-01,8.802031282619880770e+00,8.876000295658728945e+00,2.729359409827571170e+01
8.186564539828433684e-01,1.592981526409256443e-01,-1.442379267392539799e-01,8.809428183923765587e+00,8.849418361154187451e+00,2.734694226634401204e+01
5.641406444733040315e-01,1.443895423208605422e-01,-1.536136981112602995e-01,8.813427201646808484e+00,8.818454829588629806e+00,2.739718247132145734e+01
9.343667153608868903e-01,1.295156049161992895e-01,-1.633735152658556122e-01,8.813929964440990972e+00,8.783399165341593928e+00,2.744370771152721389e+01
2.330371150290582172e-01,1.146759777632443966e-01,-1.734895211865404574e-01,8.810876884531051445e+00,8.744596386391755516e+00,2.748594667779128642e+01
6.791771085823684606e-01,9.986933320763229094e-02,-1.839379686652334867e-01,8.804248834717121497e+00,8.702443027868490333e+00,2.752337210154872338e+01
8.280031422882361269e-01,8.509409043723928368e-02,-1.946998895099666116e-01,8.794068254032257670e+00,8.657382103785138838e+00,2.755550850647345129e+01
5.411729668663638471e-01,7.034918675965533275e-02,-2.057615767860851985e-01,8.780399639007546497e+00,8.609897168071379170e+00,2.758193918582504267e+01
9.435581898378010424e-01,5.563486904834229196e-02,-2.171148256221427375e-01,8.763349391913930475e+00,8.560505606609314810e+00,2.760231224760335067e+01
2.023733024656903523e-01,4.095346202621839155e-02,-2.287568981699077131e-01,8.743065013383468198e+00,8.509751317774590262e+00,2.761634559598132554e+01
6.133897258763181259e-01,2.631007212444608917e-02,-2.406902031513806217e-01,8.719733643822580760e+00,8.458196958566905010e+00,2.762383074912679248e+01
9.011425262496349786e-01,1.171319355240001310e-02,-2.529217060279028151e-01,8.693579975297012652e+00,8.406415945707342630e+00,2.762463542890451862e+01
3.385217598094314440e-01,-2.824804323914054636e-03,-2.654621080012500300e-01,8.664863572338045827e+00,8.354984405437384964e+00,2.761870489531182216e+01
8.509141561908367679e-01,-1.728731419222092128e-02,-2.783248473172681425e-01,8.633875655647980096e+00,8.304473262012244561e+00,2.760606203597512476e+01
4.820651689425174413e-01,-3.165324324726986188e-02,-2.915249825741693668e-01,8.600935416284405832e+00,8.255440643366421583e+00,2.758680625677433795e+01
9.487776989727702004e-01,-4.589685814280475978e-02,-3.050780144625198642e-01,8.566385938992606697e+00,8.208424763931724044e+00,2.756111125197180556e+01
1.846745922378814631e-01,-5.998768962090276352e-02,-3.189986905935394690e-01,8.530589821486518787e+00,8.163937420291315306e+00,2.752922175967195173e+01
5.721655714346839394e-01,-7.389045790112512557e-02,-3.332998198620648611e-01,8.493924581366998794e+00,8.122458206739599618e+00,2.749144942994940166e+01
9.302100951381210292e-01,-8.756497767401938415e-02,-3.479911004801723440e-01,8.456777943904258521e+00,8.084429526550414025e+00,2.744816794788616576e+01
2.466932413567456128e-01,-1.009660024730368033e-01,-3.630779412711823140e-01,8.419543102168873361e+00,8.050252442555466459e+00,2.739980756180784027e+01
7.061756068974626155e-01,-1.140429713663595745e-01,-3.785602304240279770e-01,8.382614036207533204e+00,8.020283379159458548e+00,2.734684916836878443e+01
7.884681526577592692e-01,-1.267396255437412411e-01,-3.944309794512702028e-01,8.346380970502725205e+00,7.994831658657788331e+00,2.728981810133343089e+01
6.337872746284348713e-01,-1.389934682914737152e-01,-4.106747414329292578e-01,8.311226039318231784e+00,7.974157828917472379e+00,2.722927776075280804e+01
8.819836675604838527e-01,-1.507350499498349983e-01,-4.272656695786190006e-01,8.277519218278156288e+00,7.958472718067427287e+00,2.716582320476685197e+01
3.955362153247586887e-01,-1.618870727269038912e-01,-4.441650428093488201e-01,8.245614568257083832e+00,7.947937135426593080e+00,2.710007480861517593e+01
9.085318072270343048e-01,-1.723633316694910822e-01,-4.613180319594284984e-01,8.215846824974034845e+00,7.942662126756570018e+00,2.703267207578405973e+01
3.157866974384904712e-01,-1.820675565090622838e-01,-4.786494327514372316e-01,8.188528355152287830e+00,7.942709686037787264e+00,2.696426766568244204e+01
8.210487448056507098e-01,-1.908922955305766000e-01,-4.960580224787408121e-01,8.163946488240837240e+00,7.948093825056483652e+00,2.689552168184732395e+01
5.583252731431214144e-01,-1.987181392286960224e-01,-5.134091863406790024e-01,8.142361221922401526e+00,7.958781905674126023e+00,2.682709624530524195e+01
9.370730175485650904e-01,-2.054138426198543477e-01,-5.305255367747986339e-01,8.124003290297574509e+00,7.974696147110122979e+00,2.675965036006793696e+01
2.240752738577684866e-01,-2.108383357732505348e-01,-5.471756025731124851e-01,8.109072575978828468e+00,7.995715231198296635e+00,2.669383506234738590e+01
6.606890729126712047e-01,-2.148462289420591809e-01,-5.630615908983352957e-01,8.097736841500775995e+00,8.021675941642552488e+00,2.663028883230104427e+01
8.518802830165715934e-01,-2.172990878380921531e-01,-5.778091748400800975e-01,8.090130751514953644e+00,8.052374788075036705e+00,2.656963323717576841e+01
4.794850124118743562e-01,-2.180849127823854816e-01,-5.909655729598821683e-01,8.086355155170961595e+00,8.087569581532978447e+00,2.651246876769758742e+01
9.484007140801844482e-01,-2.171466022765354831e-01,-6.020160797695421895e-01,8.086476597807163103e+00,8.126980944205712376e+00,2.645937082544742225e+01
1.859598385270465615e-01,-2.145150599174260875e-01,-6.104300630028163255e-01,8.090527032447017319e+00,8.170293752422839617e+00,2.641088581769418298e+01
5.752393525317570644e-01,-2.103344502839647467e-01,-6.157385760891882498e-01,8.098503704444599549e+00,8.217158527394513357e+00,2.636752731760637758e+01
9.284883513562874890e-01,-2.048623405916608076e-01,-6.176243881715786088e-01,8.110369186739591285e+00,8.267192802778261296e+00,2.632977225178694525e+01
2.523113844574887410e-01,-1.984358620942733020e-01,-6.159854428812001625e-01,8.126051548343458109e+00,8.319982511389925506e+00,2.629805708351666738e+01
7.168713289764093721e-01,-1.914153635893542649e-01,-6.109394481378814801e-01,8.145444644648105026e+00,8.375083444992842630e+00,2.627277396878798399e+01
7.712739413384228637e-01,-1.841308504114150257e-01,-6.027719365724397704e-01,8.168408524682579497e+00,8.432022850803241099e+00,2.625426687299538742e+01
6.703597052527280331e-01,-1.768502491971748192e-01,-5.918599834687505723e-01,8.194769957294646190e+00,8.490301235859661233e+00,2.624282764884079455e+01
8.397147691395737690e-01,-1.697717794402361646e-01,-5.786044903412110862e-01,8.224323085151148405e+00,8.549394455431746920e+00,2.623869209040625350e+01
5.114567273880951115e-01,-1.630318361105162484e-01,-5.633859639968933353e-01,8.256830222179207368e+00,8.608756163886740254e+00,2.624203599419382371e+01
9.495012249107084301e-01,-1.567187871782955710e-01,-5.465428246343901897e-01,8.292022816349961190e+00,8.667820705574309059e+00,2.625297127492218863e+01
1.822048654543363122e-01,-1.508867158473916614e-01,-5.283650080629180845e-01,8.329602605272395266e+00,8.726006519010205409e+00,2.627154220160654319e+01
5.662237593445933470e-01,-1.455666855633551415e-01,-5.090958614403431337e-01,8.369242996646176991e+00,8.782720119626118205e+00,2.629772183743341074e+01
9.333347720534237446e-01,-1.407751387022972422e-01,-4.889376249314000278e-01,8.410590708944171823e+00,8.837360714333899026e+00,2.633140878455590439e+01
2.364397062517476777e-01,-1.365198540845955488e-01,-4.680578964813753573e-01,8.453267709483144543e+00,8.889325484926960286e+00,2.637242435142744768e+01
6.860366919254726747e-01,-1.328040691868651590e-01,-4.465958613116823295e-01,8.496873487027526650e+00,8.938015556825885000e+00,2.642051027478306580e+01
8.184833271782216979e-01,-1.296292988522453060e-01,-4.246678144219755979e-01,8.540987694007363018e+00,8.982842644949908362e+00,2.647532713986893427e+01
5.645598071760611347e-01,-1.269972551212004974e-01,-4.023718963803595283e-01,8.585173189101617197e+00,9.023236339858073052e+00,2.653645364992584632e+01
9.341617189300812640e-01,-1.249111432446654291e-01,-3.797921044408842373e-01,8.628979504177262783e+00,9.058651965316133925e+00,2.660338689812109436e+01
2.337136868995730310e-01,-1.233765130033309398e-01,-3.570017047884221362e-01,8.671946750291150252e+00,9.088578903976756607e+00,2.667554379099008344e+01
6.805480779304491357e-01,-1.224017702002093699e-01,-3.340661702896697283e-01,8.713609965659710355e+00,9.112549252113254283e+00,2.675226376099543657e+01
8.261290879113577512e-01,-1.219984001358570547e-01,-3.110457463939358957e-01,8.753503894305064037e+00,9.130146628859170832e+00,2.683281288624747773e+01
5.458313084688023453e-01,-1.221809181130911609e-01,-2.879977165813357720e-01,8.791168167760474716e+00,9.141014932026733320e+00,2.691638950728420809e+01
9.420180664233424039e-01,-1.229665378029363293e-01,-2.649784020086866643e-01,8.826152844187101110e+00,9.144866803404609001e+00,2.700213139403950535e+01
2.075561100304047224e-01,-1.243745377528070045e-01,-2.420448892870621094e-01,8.858024240108852254e+00,9.141491543716794510e+00,2.708912447122628819e+01
6.250109706339147531e-01,-1.264253103614908225e-01,-2.192564420987950513e-01,8.886370970469647190e+00,9.130762203415621059e+00,2.717641305842861854e+01
8.906145774404327087e-01,-1.291390985818305082e-01,-1.966755199181019209e-01,8.910810093764244044e+00,9.112641572273842527e+00,2.726301152398726657e+01
3.701969571859223262e-01,-1.325344638685607979e-01,-1.743683108046764352e-01,8.930993241615203360e+00,9.087186800061525460e+00,2.734791719167326107e+01
8.859744462895855488e-01,-1.366265790388629109e-01,-1.524046882797429059e-01,8.946612597459836280e+00,9.054552403602306399e+00,2.743012427913777884e+01
3.838901618835017793e-01,-1.414254962844976038e-01,-1.308575472185653787e-01,8.957406578074083470e+00,9.014991452598808408e+00,2.750863859059746019e+01
8.987703208717301440e-01,-1.469345803203485901e-01,-1.098015431715161222e-01,8.963165065526556674e+00,8.968854777280760970e+00,2.758249263677412699e+01
3.457324785290580293e-01,-1.531493078990293910e-01,-8.931134427507116114e-02,8.963734036701977104e+00,8.916588103634616402e+00,2.765076081632640026e+01
8.595658209130072613e-01,-1.600566024958941791e-01,-6.945960675955561991e-02,8.959019443395241922e+00,8.858727094174721373e+00,2.771257426811299140e+01
4.587071976383896854e-01,-1.676347977138692158e-01,-5.031492980894450989e-02,8.948990208473189156e+00,8.795890350438051897e+00,2.776713499518685424e+01
9.435206369978749175e-01,-1.758542211768685803e-01,-3.194005898984089709e-02,8.933680222669675430e+00,8.728770513413360632e+00,2.781372887107395897e+01
2.024998893165972091e-01,-1.846782920236036130e-01,-1.439055007558714440e-02,8.913189251744043418e+00,8.658123675284636889e+00,2.785173716712144909e+01
6.136759997447797099e-01,-1.940649544107217739e-01,2.285986366301339789e-03,8.887682694098103298e+00,8.584757385416253328e+00,2.788064628570249681e+01
9.008955149116943950e-01,-2.039682436999893655e-01,1.805004581630173868e-02,8.857390163229919011e+00,8.509517590972473400e+00,2.790005544573676133e+01
